state	power	likelihood
251	1	-8034.1
252	1	-8033.07
253	1	-8037.95
254	1	-8032.84
255	1	-8025.98
256	1	-8025.48
257	1	-8028.5
258	1	-8030.3
259	1	-8035.85
260	1	-8033.08
261	1	-8031.63
262	1	-8034.57
263	1	-8033.25
264	1	-8030.03
265	1	-8033.18
266	1	-8030.95
267	1	-8034.88
268	1	-8024.97
269	1	-8025.64
270	1	-8027.93
271	1	-8036.79
272	1	-8034.87
273	1	-8029.04
274	1	-8025.85
275	1	-8033.64
276	1	-8040.25
277	1	-8037.01
278	1	-8040.49
279	1	-8039.69
280	1	-8036.96
281	1	-8032.18
282	1	-8033.96
283	1	-8029.61
284	1	-8029.04
285	1	-8034.15
286	1	-8031.71
287	1	-8033.63
288	1	-8027.99
289	1	-8029.44
290	1	-8035.02
291	1	-8044.71
292	1	-8033.62
293	1	-8030.07
294	1	-8038.25
295	1	-8038.33
296	1	-8039.28
297	1	-8034.63
298	1	-8031.58
299	1	-8033.08
300	1	-8032.6
301	1	-8028.48
302	1	-8029.28
303	1	-8029.12
304	1	-8029.08
305	1	-8031.28
306	1	-8030.14
307	1	-8032.57
308	1	-8040.4
309	1	-8033.68
310	1	-8033.51
311	1	-8034.58
312	1	-8043.79
313	1	-8040.77
314	1	-8043.47
315	1	-8048.29
316	1	-8043.85
317	1	-8040.17
318	1	-8037.4
319	1	-8036.06
320	1	-8032.17
321	1	-8033.87
322	1	-8033.58
323	1	-8031.18
324	1	-8033.2
325	1	-8030.97
326	1	-8028.75
327	1	-8031.95
328	1	-8030.08
329	1	-8028.34
330	1	-8030.04
331	1	-8031.68
332	1	-8035.41
333	1	-8032.56
334	1	-8023.86
335	1	-8029.38
336	1	-8031.51
337	1	-8031.86
338	1	-8032.24
339	1	-8033.26
340	1	-8034.93
341	1	-8038.25
342	1	-8037.24
343	1	-8042.27
344	1	-8040.82
345	1	-8037.11
346	1	-8033.58
347	1	-8032.83
348	1	-8030.8
349	1	-8029.01
350	1	-8029.92
351	1	-8032.37
352	1	-8031.77
353	1	-8033.61
354	1	-8025.31
355	1	-8026.58
356	1	-8025.64
357	1	-8023.04
358	1	-8024.16
359	1	-8023.06
360	1	-8023.5
361	1	-8022.59
362	1	-8022.49
363	1	-8028.33
364	1	-8032.46
365	1	-8033.93
366	1	-8032.96
367	1	-8032.62
368	1	-8033.23
369	1	-8035.14
370	1	-8034.4
371	1	-8036.24
372	1	-8035.43
373	1	-8039.58
374	1	-8036.17
375	1	-8035.17
376	1	-8027.84
