state	power	likelihood
251	1	-8008.1
252	1	-8007.77
253	1	-8010.77
254	1	-8015.97
255	1	-8013.75
256	1	-8008.01
257	1	-8007.82
258	1	-8011.31
259	1	-8013.93
260	1	-8017.73
261	1	-8009.25
262	1	-8012.62
263	1	-8010.56
264	1	-8009.61
265	1	-8010.21
266	1	-8010.27
267	1	-8018.9
268	1	-8016.23
269	1	-8011.96
270	1	-8009.16
271	1	-8010.35
272	1	-8014.13
273	1	-8018.5
274	1	-8021.87
275	1	-8023.95
276	1	-8019.98
277	1	-8018.29
278	1	-8019.52
279	1	-8017.02
280	1	-8017.8
281	1	-8017.53
282	1	-8018.97
283	1	-8020.33
284	1	-8013.28
285	1	-8015.58
286	1	-8016.54
287	1	-8015.9
288	1	-8016.39
289	1	-8022.73
290	1	-8020.69
291	1	-8018.49
292	1	-8014.84
293	1	-8009
294	1	-8008.1
295	1	-8012.82
296	1	-8009.55
297	1	-8010.52
298	1	-8011.95
299	1	-8021.59
300	1	-8017.19
301	1	-8011.38
302	1	-8012.42
303	1	-8016.13
304	1	-8011.56
305	1	-8013.08
306	1	-8010.06
307	1	-8011.08
308	1	-8013.94
309	1	-8011.6
310	1	-8013.63
311	1	-8011.37
312	1	-8011.18
313	1	-8018.54
314	1	-8019.93
315	1	-8015.68
316	1	-8020.77
317	1	-8018.54
318	1	-8013.84
319	1	-8014.02
320	1	-8010.14
321	1	-8012.98
322	1	-8011.58
323	1	-8012.1
324	1	-8013.16
325	1	-8020.51
326	1	-8020.68
327	1	-8015.47
328	1	-8022.02
329	1	-8018.92
330	1	-8011.73
331	1	-8010.77
332	1	-8013.17
333	1	-8007.82
334	1	-8008.98
335	1	-8007.62
336	1	-8012.41
337	1	-8012.27
338	1	-8014.63
339	1	-8010.73
340	1	-8016.21
341	1	-8015.2
342	1	-8016.52
343	1	-8025.08
344	1	-8017.05
345	1	-8013.24
346	1	-8009.68
347	1	-8012.11
348	1	-8010.05
349	1	-8009.91
350	1	-8008.17
351	1	-8009.94
352	1	-8008.69
353	1	-8007.85
354	1	-8012.52
355	1	-8013.77
356	1	-8010.06
357	1	-8013.29
358	1	-8015.53
359	1	-8008.36
360	1	-8011.25
361	1	-8013.54
362	1	-8014.65
363	1	-8016.57
364	1	-8016.05
365	1	-8011.91
366	1	-8011.44
367	1	-8016.83
368	1	-8018.59
369	1	-8020.71
370	1	-8023.99
371	1	-8027.71
372	1	-8018.26
373	1	-8012.82
374	1	-8013.03
375	1	-8006.19
376	1	-8007.85
377	1	-8006.8
378	1	-8006.85
379	1	-8009.74
380	1	-8009.43
381	1	-8012.29
382	1	-8010.49
383	1	-8009.34
384	1	-8007.22
385	1	-8009.05
386	1	-8010.03
387	1	-8007.08
388	1	-8011.42
389	1	-8011.93
390	1	-8012.23
391	1	-8010.97
392	1	-8013.52
393	1	-8013.48
394	1	-8017.67
395	1	-8013.55
396	1	-8009.74
397	1	-8011.86
398	1	-8010.51
399	1	-8010.41
400	1	-8007.72
401	1	-8016.27
402	1	-8020.59
403	1	-8019.98
404	1	-8016.5
405	1	-8019.88
406	1	-8017.17
407	1	-8023.33
408	1	-8018.82
409	1	-8017.86
410	1	-8016.23
411	1	-8015.78
412	1	-8010.25
413	1	-8012.54
414	1	-8007.83
415	1	-8008.62
416	1	-8013.28
417	1	-8012.64
418	1	-8013.51
419	1	-8013.9
420	1	-8006.85
421	1	-8006.8
422	1	-8009.11
423	1	-8012.03
424	1	-8012.36
425	1	-8007.86
426	1	-8006.92
427	1	-8006.51
428	1	-8007.95
429	1	-8008.24
430	1	-8010.9
431	1	-8014.51
432	1	-8012.07
433	1	-8014.53
434	1	-8013.19
435	1	-8011.57
436	1	-8014.85
437	1	-8017.35
438	1	-8021.78
439	1	-8021.01
440	1	-8015.94
441	1	-8015.41
442	1	-8015.87
443	1	-8009.44
444	1	-8005.01
445	1	-8005.33
446	1	-8012.02
447	1	-8010.05
448	1	-8009.73
449	1	-8009.97
450	1	-8012.16
451	1	-8014.56
452	1	-8011.03
453	1	-8010.98
454	1	-8005.85
455	1	-8006.48
456	1	-8005.72
457	1	-8012.2
458	1	-8008.48
459	1	-8012.55
460	1	-8013.35
461	1	-8008.04
462	1	-8009.29
